Status	MARCField	MARCFieldLabel	MARCInd1Label	MARCInd1Value	MARCInd1ValueLabel	MARCInd2Label	MARCInd2Value	MARCInd2ValueLabel	CharacterPosition	CharacterPositionLabel	MARCSubfield	MARCSubfieldLabel	CodeValue	CodeValueLabel	MARCTagCondition1	Condition1Values	MARCTagCondition2	Condition2Values	RDA Registry URI	RDA Registry Label	Recording Method	Justification for Mapping	Transformation Notes	Problems with Mapping	Notes (Uncategorized)																											
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				arranger family of music|has arranger family of music			http://rdaregistry.info/Elements/e/P20542	has arranger family of music																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				contributor family to performance|has contributor family to performance			http://rdaregistry.info/Elements/e/P20543	has contributor family to performance																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				contributor family to amalgamation|has contributor family to amalgamation			http://rdaregistry.info/Elements/e/P20544	has contributor family to amalgamation																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				instrumental conductor family|has instrumental conductor family			http://rdaregistry.info/Elements/e/P20545	has instrumental conductor family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				actor family|has actor family			http://rdaregistry.info/Elements/e/P20546	has actor family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				onscreen presenter family|has onscreen presenter family			http://rdaregistry.info/Elements/e/P20547	has onscreen presenter family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				dancer family|has dancer family			http://rdaregistry.info/Elements/e/P20548	has dancer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				host family|has host family			http://rdaregistry.info/Elements/e/P20549	has host family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				moderator family|has moderator family			http://rdaregistry.info/Elements/e/P20550	has moderator family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				puppeteer family|has puppeteer family			http://rdaregistry.info/Elements/e/P20551	has puppeteer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				panelist family|has panelist family			http://rdaregistry.info/Elements/e/P20552	has panelist family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				instrumentalist family|has instrumentalist family			http://rdaregistry.info/Elements/e/P20553	has instrumentalist family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				commentator family|has commentator family			http://rdaregistry.info/Elements/e/P20554	has commentator family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				narrator family|has narrator family			http://rdaregistry.info/Elements/e/P20555	has narrator family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				storyteller family|has storyteller family			http://rdaregistry.info/Elements/e/P20556	has storyteller family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				speaker family|has speaker family			http://rdaregistry.info/Elements/e/P20557	has speaker family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				instructor family|has instructor family			http://rdaregistry.info/Elements/e/P20558	has instructor family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				singer family|has singer family			http://rdaregistry.info/Elements/e/P20559	has singer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				conductor family|has conductor family			http://rdaregistry.info/Elements/e/P20560	has conductor family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				voice actor family|has voice actor family			http://rdaregistry.info/Elements/e/P20561	has voice actor family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				mixing engineer family|has mixing engineer family			http://rdaregistry.info/Elements/e/P20562	has mixing engineer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				recording engineer family|has recording engineer family			http://rdaregistry.info/Elements/e/P20563	has recording engineer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				letterer family|has letterer family			http://rdaregistry.info/Elements/e/P20564	has letterer family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				presenter family|has presenter family			http://rdaregistry.info/Elements/e/P20565	has presenter family																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				creator family of expression|has creator family of expression			http://rdaregistry.info/Elements/e/P20566	has creator family of expression																																
	700	ADDED ENTRY--PERSONAL NAME (R)	Type of personal name entry element	3	Family name	Type of added entry	*				1	Real World Object URI (R)				editor family of moving image work|has editor family of moving image work			http://rdaregistry.info/Elements/e/P20567	has editor family of moving image work																																
